id,total_amount,amount_due,issue_date,due_date,paid_on_date,payer_id
16690,37913,44604,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,meQJxx6s76FVcIR55ODP
16691,1060639,1247810,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,jWBLnmNSwl27WKr7HO4G
16692,1497499,1761764,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,jWBLnmNSwl27WKr7HO4G
16693,508840,598635,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,jWBLnmNSwl27WKr7HO4G
16694,66300,78000,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,xe7F7H9RXXlM7hPB3T6O
16695,22780,0,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,NF2WnDtKnpYIlqslEH3b
16696,27706,32595,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16697,445302,523885,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,Vnwin7uAb8ZfUtJCwRdY
16698,453049,532999,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,Vnwin7uAb8ZfUtJCwRdY
16699,293480,345270,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,Vnwin7uAb8ZfUtJCwRdY
16700,1412009,1661187,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,sK1DzTY72Pvw3gTRadJd
16701,110160,129600,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,zC6k7qRVDr0RJJ1lG0Zv
16702,1105846,1300995,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16703,1240039,1458869,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16704,1181021,1389436,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16705,1015556,1194772,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16706,45519,53552,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16707,760628,894856,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16708,75744,89111,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16709,1643637,0,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,0KOfWDjA1suUKTaywOEN
16710,99896,0,2022-10-15 00:00:00.000000 UTC,2022-10-30 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,d5DNdYe04BpkyOmMve3H
16711,118867,139844,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,hcy0SIYkaGSK08Vakvxs
16712,118867,139844,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,hcy0SIYkaGSK08Vakvxs
16713,118867,139844,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,hcy0SIYkaGSK08Vakvxs
16714,253693,298462,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,fXLWSWw6sGPDHTjRCIqc
16715,173381,203978,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,fXLWSWw6sGPDHTjRCIqc
16716,205613,241898,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,fXLWSWw6sGPDHTjRCIqc
16717,288074,338910,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,fXLWSWw6sGPDHTjRCIqc
16718,275449,324058,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,fXLWSWw6sGPDHTjRCIqc
16719,749159,881364,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,E7VRu9MQB4YhQfUfdxLA
16720,12497,14702,2022-10-15 00:00:00.000000 UTC,2022-10-30 00:00:00.000000 UTC,,1sa9THDvtGXf6zcl0m1p
16721,90738,106750,2022-10-15 00:00:00.000000 UTC,2022-10-30 00:00:00.000000 UTC,,1sa9THDvtGXf6zcl0m1p
16722,2371072,2789496,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,zUHGBtTeGOYqAmCOn6bq
16723,164592,188390,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,HMVVih0fVR5xU930PbXf
16724,174072,204790,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,,HMVVih0fVR5xU930PbXf
16725,114672,0,2022-10-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,2022-10-27 00:00:00.000000 UTC,xXB1XzKBlq1A8aKa9MtS
16726,701015,824724,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,ZW6w9gaZiYJ45oS7t5Bb
16727,1848014,2174134,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,NAjIqWHdkYIerr4y239b
16728,500045,588288,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,1RJYjFZ4GwjUALEtG1Vu
16729,176836,208042,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,1RJYjFZ4GwjUALEtG1Vu
16730,335327,394502,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,1RJYjFZ4GwjUALEtG1Vu
16731,353733,416157,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,R5lEBrpb5UaVuhYbMaPZ
16732,38338,45104,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,R5lEBrpb5UaVuhYbMaPZ
16733,118453,139356,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,tjFgcJam1OWEoFS8j0FH
16734,119444,140522,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,tjFgcJam1OWEoFS8j0FH
16735,250721,294966,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,tjFgcJam1OWEoFS8j0FH
16736,18054,21240,2022-10-15 00:00:00.000000 UTC,2022-10-15 00:00:00.000000 UTC,,1EFMYl6hw6777jpa0esk
16737,21665,25488,2022-10-15 00:00:00.000000 UTC,2022-10-15 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16738,50320,59200,2022-10-15 00:00:00.000000 UTC,2022-11-04 00:00:00.000000 UTC,,WuJgVRcZJypDRNuU76O2
16739,168513,198251,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,L7b4TgISV4T33pUWAYFi
16740,882258,1037950,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,jWBLnmNSwl27WKr7HO4G
16741,2295654,2700769,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,jWBLnmNSwl27WKr7HO4G
16742,304932,358743,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16743,531872,625732,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16744,481067,565961,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16745,330460,388776,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16746,533372,627497,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16747,803152,944885,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16748,619027,728267,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16749,460736,542042,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16750,639548,752409,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,7EMGoXgS0cfftmhe4PLC
16751,247149,290764,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,8OOENUTs4nBJ3HuuNDdN
16752,260148,306057,2022-10-15 00:00:00.000000 UTC,2023-01-13 00:00:00.000000 UTC,,pPejx2g8MTKXqHPG8bG2
16753,496502,584120,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,NMzmla6SQ8xWrLtLX1IU
16754,140658,165480,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,THYPtPgHhFm2owskJpAq
16755,237520,279435,2022-10-15 00:00:00.000000 UTC,2023-01-13 00:00:00.000000 UTC,,LuHlLAXT39tTSzUZqtA9
16756,28050,33000,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,L7b4TgISV4T33pUWAYFi
16757,58107,68361,2022-10-15 00:00:00.000000 UTC,2023-01-13 00:00:00.000000 UTC,,bpAy3rzMF16SZiREh69g
16758,52858,62186,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,3IwQBXDZ1As5S1UJZ41b
16759,98979,116446,2022-10-15 00:00:00.000000 UTC,2023-01-13 00:00:00.000000 UTC,,LuHlLAXT39tTSzUZqtA9
16760,57773,67968,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,L7b4TgISV4T33pUWAYFi
16761,120340,141576,2022-10-15 00:00:00.000000 UTC,2022-12-24 00:00:00.000000 UTC,,aLMq2Jo5tbzWlIXTYdhA
16762,59077,69502,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,3IwQBXDZ1As5S1UJZ41b
16763,288966,339960,2022-10-15 00:00:00.000000 UTC,2023-01-13 00:00:00.000000 UTC,,LuHlLAXT39tTSzUZqtA9
16764,71385,83982,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16765,70209,82599,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16766,79007,92949,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16767,142452,167590,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,9MOgDPtLcmLnRyktaiEN
16768,314223,369674,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,qbqKrKC629WGOoslXu9C
16769,67958,79950,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,yMUXolsw5xPmcmo8KRsI
16770,279990,329400,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,yMUXolsw5xPmcmo8KRsI
16771,492748,0,2022-10-15 00:00:00.000000 UTC,2022-10-30 00:00:00.000000 UTC,2022-11-23 00:00:00.000000 UTC,1U0oPxCXNYlXpv0r0iqK
16772,17368,20433,2022-10-15 00:00:00.000000 UTC,2022-12-29 00:00:00.000000 UTC,,81gts8DO6RMTXbvPSHsy
16773,30876,36325,2022-10-15 00:00:00.000000 UTC,2022-12-29 00:00:00.000000 UTC,,81gts8DO6RMTXbvPSHsy
16774,63682,74920,2022-10-15 00:00:00.000000 UTC,2022-12-29 00:00:00.000000 UTC,,81gts8DO6RMTXbvPSHsy
16775,295787,347985,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16776,65241,76754,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16777,70155,82535,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16778,69307,81538,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16779,62699,73763,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16780,69901,82236,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16781,68206,80242,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16782,32832,38626,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16783,79466,93489,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16784,70028,82386,2022-10-15 00:00:00.000000 UTC,2022-12-14 00:00:00.000000 UTC,,X7KDoztwcxzysJxWh3cv
16785,154061,181248,2022-10-15 00:00:00.000000 UTC,2022-11-29 00:00:00.000000 UTC,,37zzKvfASH7lECDPRONW
16786,249901,294001,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,OqDeLEAcWYVGX9x0iOUs
16787,49258,57950,2022-10-16 00:00:00.000000 UTC,2023-01-14 00:00:00.000000 UTC,,5I2rgTu8jFvM2TuEsW9v
16788,232659,273716,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16789,541141,636637,2022-10-16 00:00:00.000000 UTC,2022-11-30 00:00:00.000000 UTC,,vB8ptBkosahW6jOB8234
16790,423894,498699,2022-10-16 00:00:00.000000 UTC,2022-11-30 00:00:00.000000 UTC,,vB8ptBkosahW6jOB8234
16791,577217,679079,2022-10-16 00:00:00.000000 UTC,2022-11-30 00:00:00.000000 UTC,,vB8ptBkosahW6jOB8234
16792,14790,17400,2022-10-16 00:00:00.000000 UTC,2022-12-15 00:00:00.000000 UTC,,lujY0rUNVzvx80az3nKf
16793,178033,0,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,2022-11-17 00:00:00.000000 UTC,94ReuxSKE3qBhewx6Hym
16794,91248,107350,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,94ReuxSKE3qBhewx6Hym
16795,42330,49800,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,94ReuxSKE3qBhewx6Hym
16796,25326,29795,2022-10-16 00:00:00.000000 UTC,2022-10-23 00:00:00.000000 UTC,,wZoX86G4NYwLrXdh1r0n
16797,1826732,2149097,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,ZvtADtubWjCKIaUTqKhO
16798,1899809,2235069,2022-10-16 00:00:00.000000 UTC,2022-12-15 00:00:00.000000 UTC,,NAjIqWHdkYIerr4y239b
16799,742979,93,2022-10-16 00:00:00.000000 UTC,2022-10-16 00:00:00.000000 UTC,,8M8bokauy21TDhWIDhaW
16800,40120,47200,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16801,468338,550986,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16802,465317,547432,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16803,265895,312818,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16804,1187464,1397017,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16805,123883,145745,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16806,1775410,2088718,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,mDtIxZeqDCiZy3AI0YOT
16807,1784928,2099915,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,ZvtADtubWjCKIaUTqKhO
16808,1830013,2152957,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,ZvtADtubWjCKIaUTqKhO
16809,1846917,2172843,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,,ZvtADtubWjCKIaUTqKhO
16810,143228,168504,2022-10-16 00:00:00.000000 UTC,2022-10-17 00:00:00.000000 UTC,,0Wi5xw8wHXUdeXDXMIYz
16811,551650,649000,2022-10-16 00:00:00.000000 UTC,2022-10-17 00:00:00.000000 UTC,,0Wi5xw8wHXUdeXDXMIYz
16812,17149,0,2022-10-16 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,0cfsecX5PFKjTBEQuku3
16813,40120,47200,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16814,181496,213525,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16815,137260,161482,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16816,82418,96962,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16817,137869,162199,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16818,16449,19352,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16819,135023,158850,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16820,182047,214173,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16821,93946,110525,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16822,180474,212322,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16823,42126,49560,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16824,180159,211952,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16825,115908,136362,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,pKey9MQ59wyF6GhjWM5p
16826,94092,0,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
16827,92400,0,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
16828,68847,0,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
16829,61914,0,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,2022-10-21 00:00:00.000000 UTC,pKey9MQ59wyF6GhjWM5p
16830,35275,41500,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,HMVVih0fVR5xU930PbXf
16831,41650,0,2022-10-17 00:00:00.000000 UTC,2022-12-01 00:00:00.000000 UTC,2022-11-12 00:00:00.000000 UTC,YAxOOywcxbBnHJptfn8u
16832,229789,270340,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,,AFg3uiZtXoav3sBoEKhn
16833,237167,279020,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,,AFg3uiZtXoav3sBoEKhn
16834,29580,0,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,2022-11-03 00:00:00.000000 UTC,s8DuTj26JPSfi3L6HbJ1
16835,18148,0,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,2022-11-03 00:00:00.000000 UTC,cnvYYBhyVfCMKvs3SnAF
16836,383180,0,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,2022-11-02 00:00:00.000000 UTC,3ffsWJc9YPySgHn0pr0j
16837,215672,253732,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16838,215082,253038,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16839,214344,252169,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16840,257745,303229,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16841,218034,256511,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16842,256711,302013,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16843,213311,250954,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16844,236782,278567,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16845,258040,303576,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nELQW5vJOSBCgiwHissH
16846,154186,181395,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,h7ynoQRLTYtE3BJzpMBi
16847,203796,239760,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,tjFgcJam1OWEoFS8j0FH
16848,22780,0,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,2022-11-14 00:00:00.000000 UTC,NF2WnDtKnpYIlqslEH3b
16849,19338,0,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,2022-11-05 00:00:00.000000 UTC,d5DNdYe04BpkyOmMve3H
16850,47643,56050,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,DSEF4okXV3IIVZlxmBoe
16851,23871,28084,2022-10-17 00:00:00.000000 UTC,2022-10-18 00:00:00.000000 UTC,,0Wi5xw8wHXUdeXDXMIYz
16852,18519,21787,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,94ReuxSKE3qBhewx6Hym
16853,14153,16650,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,lujY0rUNVzvx80az3nKf
16854,15980,18800,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,2CfjuuzR2p8ql4By6VEn
16855,216967,255255,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,,0neJhKmnbrtdcCgSbaKo
16856,251798,296233,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16857,46314,54487,2022-10-17 00:00:00.000000 UTC,2022-12-31 00:00:00.000000 UTC,,81gts8DO6RMTXbvPSHsy
16858,46314,54487,2022-10-17 00:00:00.000000 UTC,2022-12-31 00:00:00.000000 UTC,,B9tFmkTbmDh1HXgTkAnm
16859,69471,81731,2022-10-17 00:00:00.000000 UTC,2022-12-31 00:00:00.000000 UTC,,81gts8DO6RMTXbvPSHsy
16860,27965,32900,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16861,27965,32900,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16862,27965,32900,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16863,31960,37600,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16864,27965,32900,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16865,27965,32900,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16866,27965,32900,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,kF9XRTfX6JxhrpnYaNex
16867,156468,184080,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16868,250776,295030,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16869,217656,256066,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16870,396436,466395,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,gamjAwI3VnxuEuLD7mwT
16871,62885,0,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,2022-11-15 00:00:00.000000 UTC,d5DNdYe04BpkyOmMve3H
16872,15672,18438,2022-10-17 00:00:00.000000 UTC,2022-10-24 00:00:00.000000 UTC,,neUYtAv58akoncJYBYYH
16873,5784,6805,2022-10-17 00:00:00.000000 UTC,2022-10-24 00:00:00.000000 UTC,,neUYtAv58akoncJYBYYH
16874,12497,14702,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,,1sa9THDvtGXf6zcl0m1p
16875,94167,0,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,2022-10-27 00:00:00.000000 UTC,xXB1XzKBlq1A8aKa9MtS
16876,16660,19600,2022-10-17 00:00:00.000000 UTC,2022-10-17 00:00:00.000000 UTC,,K9Cw7Vi6xTOTSwkxS5OJ
16877,45861,53954,2022-10-17 00:00:00.000000 UTC,2022-11-01 00:00:00.000000 UTC,,1U0oPxCXNYlXpv0r0iqK
16878,367540,432400,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,aDM9omRaKFlC645uY6t4
16879,38250,45000,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nQZubZQofsCdZwqOAN0F
16880,53550,63000,2022-10-17 00:00:00.000000 UTC,2022-12-16 00:00:00.000000 UTC,,nQZubZQofsCdZwqOAN0F
16881,20261,23837,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,TXBS1065hIOvQawjY4oC
16882,48854,57475,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,HMKnsisoGlpGCQJJJa0f
16883,374255,440300,2022-10-17 00:00:00.000000 UTC,2022-11-16 00:00:00.000000 UTC,,4GwtlXrmOG4ctDdNsc3f
